text,text_sentiment
"@Vakeel_Sb The bear has slapped the bull hard. 

#stockmarketcrash",2
"Google Search Shows __ack of Interest_ in #Bitcoin !

Currently, it seems that the demand for #BTC from retail investors has declined in the past several months,This was the case back in late 2017 when BTC spiked to its then-ATH at roughly $20,000.
COULD BE SIGN OF #BearMARKET ?!",2
"Are Markets waiting for me to empty my portfolio or you?__
#stockmarketcrash #nifty50 #stockmarkets #BANKNIFTYFUTURE #FuelPrices",2
"Maybe this is the time when money is being transferred from the impatient to the patient. The stock market is both fun and pain.
#stockmarketcrash #nseindia #BSE #Cryptocrash",2
This is more like a market hiccup guys.  The real crash will be much more severe. #stockmarketcrash,2
Sorry for the inactivity I have been trying very hard to finish school look for a new job set up my discord and also not go insane. #crypto #nft #NFTCommunity #btc #eth #ALTSEASON #APECOIN #bearmarket #Bitcoin2022 #GoblinTown #Bullish #AffiliateMarketing,2
"Bear markets suck

#bearmarket #cryptocurrencies",2
@DailyMail 1pm est still no @POTUS_ did this guy go awol???? #BidenIsAFailure #Biden #RussiaUkraineConflict #stockmarketcrash,2
"when i said a #bearmarket was coming i was called stupid and told  #Crypto coins were going to the moon . 
 
i__l let you proceed with observations . 

#cryptocrash #cryptocurrency",2
@CryptoSenorita In my opinion it's not a matter of discussing about #bearmarket or #bullmarket ... We are in InflationWar market. This drives FED that move traditional markets that move #crypto. #Crypto is still to young to become a counterpart of the whole global economy. This day will come...,2
"Fed can do nothing or very little to control inflation. Congress can do nothing.   Youcan__ flood more cheap money in, higher wages causes inflation to create higher prices. Biden__ war put inflation on steroids. #stockmarket #inflations #stockmarketcrash",2
"At no point we are justifying that what Russia is doing is right.

Russia is doing is wrong 100% agreed. But then what's the solution ?

Ukraine has to fight suppose but can they stop Russia ?

#nifty50 #OptionsTrading #IPO #tcs #Ukraine #RussiaUkraineConflict  #stockmarketcrash",2
"If you see anyone say 'No way #Bitcoin (or any #Altcoins ) can hit X price.
Then its probably likely.
This #bearmarket #Cryptocrash #cryptowinter is just getting started.

I have been warning all my followers to dump all crypto SINCE NOVEMBER LAST YEAR.",2
US economy going towards double digit inflation. Aggressive rate hikes ahead. Fasten your seat belts #stockmarketcrash,2
"We are getting poorer by the day, all because we didn't like mean tweets.  #stockmarketcrash",2
"Retail buying and selling is not going to move the market direction.
Are big money flowing in yet?
#investing #Bearmarket 
Doubt it.",2
jerome paul  is the worst chair of the federal reserve as he playing with economy a dirty strategy like  roller coaster! He should resign! #Cryptocrash #stockmarketcrash #FederalReserve #economy #unemployment #Recession #StockMarket #Bitcoin #ETH #CrudeOil ____________,2
Market is correcting big time whenever markets driven by external factors like war or uncertainty like pandemic breakout there is no bottom or upside can be predicted.. fundamentals not change there can be selling pressure for short time but long run bullish #stockmarketcrash,2
"To not DCA into $BTC &amp; $ETH now is a mistake.
#cryptocurrency #bearmarket",2
Crypto bull market coming out of the woodwork. Everyone was panicking yesterday while we were buying! #cryptocrash #cryptocurrency #bearmarket #altcoin #Bullish #buythedip #CryptoNews,2
"Manic Monday
Terrible Tuesday
Woeful Wednesday
Tearful Thursday
Frustrating Friday
Saddist Saturday

Terms associated with #Bears #bearmarket #stockmarketcrash",2
"Trump warned us but you folks voted for the basement dummy anyway.
#stockmarketcrash",2
@killabearsbot cheetah with a shirt ______ so simple is yet so fire #BearMarket,2
"Today we are Shorting anything which is above 7%, Bear Market pull backs are equally violent &amp; this is just a pull back not even a Rally.
#StockMarket #stockmarketcrash #StockMarketindia #trading #stocks #index #shorts",2
"Market Update ____ - In general, liquidity in Russian-heavy ETFs is thin and wide. Russian stocks are seeing abrupt moves, down between 10% to 50%. The Russian bank stocks are particularly vulnerable

#stockmarketcrash #Russia #RussiaUkraineCrisis",2
"I heard buy in dip .On serious note ,can somebody tell me what is the dip in market __#Trader #bearmarket #nifty50",2
Let__ hope this recession is short lived. My portfolio can__ take much more of this. #stockmarketcrash,2
"Live by the stock market, die by the stock market... #stockmarketcrash",2
"@SquawkCNBC As much as I hate this shit, the younger generations need it.

Spoiled liberal brats:

- Socialism sucks
- Welfare state sucks
- No such thing as free money
- Printing endless $$ is not policy
- Wealth is earned
- Stop crying for more freebies

#GenZ #Millenials #stockmarketcrash",2
"OCTOBER: This is one of the peculiarly dangerous months to speculate in stocks in. The others are July, January, September, April, November, May, March, June, December, August, and February.
- Pudd'nhead Wilson's Calendar (Mark Twain) 
#stockmarketcrash",2
"Sri Lanka stocks plunge with ASPI falling over 400 points to 11,700

EXPO falls below 300, currently trading 293. LOLC down to 1,022

#SriLanka #lka #stockmarketcrash",2
Crypto community has a toxic trend of screaming HODL and not looking at the bigger picture in terms of the economy. #CT #bearmarket,2
"#stockmarketcrash is all becoz of Russian brutal war on Ukraine and world economy is paying for it as not only crude oil, gas prices has spiked up but even Russia is blackmailing  world by blocking all ports of Ukraine and stopping there food exports &amp; causing food insecurity.",2
Why does Hollywood hate Peloton so much? __ #Peloton #bodybuilding #fitness #stockmarketcrash,2
#stockmarketcrash is trending. It__ about time! Crash that beeotch!,2
"#Headlines

*Massive sell-off on #WallStreet. #Nasdaq loses nearly 5%, S&amp;P 500 enters #bearmarket territory

*#SGXNifty indicates a gap down opening for the #IndianMarket

*#Oil prices inches higher, #Brent trades around $120 a barrel",2
"The week ahead is going to be volatile. So keep a hold on your panic emotions 

#stockmarketcrash #InvestInIndia #Financial",2
"Top #stock losers

$GFI -21.31%
Gold Fields Limited
$BMRRY 23.77%
B&amp;M European Value Retail S.A.
$LAC -9.52%
Lithium Americas
$PODD -9.38%
Insulet
$SNAP -6.68%
Snap

#stockmarketcrash #stocks #stockstowatch #StockMarket #StocksInFocus #stocktrading #stockpicks #stocktrader",2
"#stockmarketcrash 
This hashtag is trending but in my opinion every crash is a new fresh opportunity to invest for those who missed the rallies.
A popular quote was there by Stock Market itself :- 
""If you don't love me at my bottoms you don't deserve me at my HIGHS""
#trading",2
If Trump could just make one phone call to Putin and put a stop to this mess __ that would be dope!! #BidenIsAFailure #stockmarketcrash,2
"It becomes more difficult to invest in pre earnings businesses like Paytm and Zomato after watching #SharkTankIndia. 

#StockMarketindia #stockmarketcrash 
#buythedip",2
"Market conditions today are worse but you should understand this is not the end!
Be a part of Solana community in this #bearmarket",2
"@rovercrc It's a dead cat bounce. It's strategy of whales. They will not easily drop the market. 

They will drop it in a way that no one will be able to sell. It will be same as in 2017.

#bearmarket",2
"Hey, are you stop loss?

Coz I can't stop hitting on you__

#stockmarketcrash",2
"Today the #stockmarketcrash continues. Gas rises more. #pfizer docs continue to expose info we were unaware of. And the recession is on its way.

Yet all Democrats care about is an event that happened 1.5 years ago where people are already convicted and locked away. Smh. Why?",2
"My #stocks are seeing a -8% loss, my #cryptocurrency is at a -32% loss, my #mutualfunds is at a 9% loss! I can now proudly say to my kids that I once saw the market tumbling but held my ground! The markets will bounce back #StockMarketindia #stockmarketcrash  #Cryptocrash",2
"At some point, this overreaction in stocks will turn and turn hard. One reason may be lack of supply. There are almost zero IPOs coupled with major stock buybacks. Historically, a strong up move ensues. 
#stockmarketcrash #stockbuybacks #Ipos",2
"can__ the powers that be just dump every single share back on to the market and cause the biggest single one day crash j. history and move the fck on! 
#stockmarketcrash #stocks",2
"Rule No 1 do not lose 60% profit because you__e chasing 600% profit 

Take profit &amp; always remember to apply stop loss 

#btc #bearmarket",2
"Talking about Volatility of Crypto , Indian stock market ain't giving up__
Welcome 2022 with sore Dumpness.
#stockmarketcrash #marketcrash #cryptocurrency",2
I'm still struggling to see the #bitcoin #bearmarket.  Am I the only one seeing consolidation in a lengthened cycle with diminishing returns? @intocryptoverse #Crypto #cryptocrash #cryptocurrency #BitcoinCrash #bitcoinnews #Bitcointrading,2
"Been learning the TRIZ framework for work, and it gave me an idea:
With a #bearmarket waking up from its long hibernation, apply a theoretical crisis to a company and consider the effects. Does $AMC survive another shutdown? Does $TSLA survive a German gas cutoff?",2
I learned how to short a bear market using one simple trick taught to me by @uffyeah #BearMarket2022 #short #investing #guru,2
"Time to purchase more stock during this #stockmarketcrash. Yes, I know some would say don't buy now. But I buy low and sell high. _¤¯",2
"Can't even afford a Mid Life crisis now.

#stockmarketcrash",2
#stockmarketcrash is worse than @mitchellbiden69 haircut,2
"NEXT WEEK
The Bull's take:

_All indices broke above the 20DMA, immediate resistance and trendlines
_Sentiment change
_Classic indicators on Buy signal
_Very bullish monthly and weekly candles
_Dollar pullback
_Slowing Inflation

$SPX $ES $SPY $VIX $DJI
#bearmarket rally",2
"When economic policy consists of printing Trillions of unneeded $ fueling artificial demand when the crisis was over, then skyrocket #oil  #gasprices with your #greenenergy policy fairytales you will crash the economy &amp; markets. It basic econ, not rocket science #stockmarketcrash",2
Everyone rooting for the crypto crash is likely learning today that the stock market and crypto market behave similarly_ #stockmarketcrash,2
'catch the falling knife' phase of the market cycle.  #stockmarketcrash,2
During this Market Crash I'm shaping my portfolio to only include the projects I really believe in longterm. Not too many speculative ones left right now for me. #lowimpactchannel #defi #cryptocurrency #btc #CRO #crypto #bearmarket #marketcrash,2
"$NIO 12s _¤¢, wtf is going on with this market haha _¤¯ #StockMarket #stockmarketcrash",2
"Adding $VIXY here as core holding for overnight is Stop not hit before then 
#riskmanagement #hedging #stocks #stockmarket #BearMarket2022",2
"stock market strategy: buy now and get poor or wait -wait - wait - wait - until everyone gets tired, then you start. #stockmarketcrash #Nifty #bearmarket",2
"4/ ""At May__ market low, the #BuffettIndicator was 145% higher than at the average of past #bearmarket lows, and at the 95th percentile of the historical distribution.""",2
"My take on #Oil at $100+ and impact on India &amp; Indian equities... 

India isn__ affected from a supply perspective due to the Russian issue &amp; sanctions that are levied on them. Russian Oil accounts for only about 1% of our total imports. 

OPEC
#stockmarketcrash #UkraineConflict",2
"Recession in 2022 is inevitable.
It's going to be long and painful, brace yourself PPL. 
#bearmarket #StockMarket #Cryptocrash",2
"#inflation, #stockmarketcrash, and the pending mortgage and housing crisis are a bigger threat to democracy than the "" #January6thInsurrection "" 

The economy matters to working-class Americans

#January6thCommitteeHearings #Jan6thHearings is partisan pornography",2
"Daily routine
Get up
Get anxiety attack at 9:15am
Eat
Get second dose of anxiety at 3:30pm
Sleep.
#stockmarketcrash
#StockMarket 
#Cryptocrash 
#cryptocurrency",2
"@dropte_eth @OkayBearsYC @savagefks This is absolute fire!!! ___________
#OBYC
#Logo 
#Community 
#Bearmarket",2
"Reason for pre open and post closing sessions in #StockMarketindia so that investor gets breathing time in such selling pressure and can release blocked air in the wind pipe during mkt hours______

#Nifty
#stockmarketcrash",2
"Candle of day 21/04/2022 closed.

Open: $ 41,419.04
High: $ 42,987.58
Low: $ 39,998.67
Close: $ 40,546.89

Change: -2.15%

#Bitcoin #Candle #BearMarket",2
"Big bucks are made thru the ashes of brutal bear market. ..have faith n patient....happy DCA__ 

#bearmarket",2
"In bull markets, it is easy to forget that this game is ultimately won by the living. When you__e dead, nothing good can happen. Death is forever.

#HappyMonday #bearmarket",2
The #stockmarketcrash continued this week with the S&amp;P500 down another 5.79%. make that 9 losing weeks out of the last 10! Market is down 20-35% depending on the index. bonds are down double digits. Nothing is safe. I hope you enjoy your retirement portfolio going busy liberals!,2
"This is not a #bearmarket this is a lesson to all of us.
*How to invest. And 
*when and where to invest.
And we will rise much  bigger brighter this time.
And u r a loser, only if u give up.
#Cryptocrash #CryptocurrencyNews #BitcoinCrash #BNB #Binance #Bitcoin",2
"US reached out to Ukraine to bring an end to the war.  Ukraine reached out to Russia.  Russia responded that they have no desire to end the war instead they seek to expand the fight against all of NATO.  
And that's why the market is crashing today.
#stockmarketcrash",2
"Ive lost so much money over the past two years i think ive become desensitized to it. Wake up everyday, lose another 10-20%.
Still buyin the dip tho__ #Bitcoin #stockmarketcrash #buythedip",2
"Most traders, especially beginners, lose money in intraday trading because of the high volatility of the stock markets. Generally, losses occur due to fear or greed because, while investment is not risky, the lack of knowledge is. #StockMarket #stockmarketcrash #nifty50 #invest",2
"This time, after the 50% drop from $69k, market sank into extreme fear, and we all made peace with potentially seeing $18k #BTC next.

More caution and less complacency is probably NOT the formula for a mutli-year #bearmarket.",2
"This is out - __
Over $10 trillion has been wiped out from the US stock market this year.
This is seriously a lot when compared to the previous years. It actually shows how the Market fluctuated this Year 2022 
#stockmarketcrash #CryptoMarket",2
"#Ethereum is $89 away from going under $1k. With #3AC news and ongoing issue with #Celsius, I__ hoping for a further retrace. I__ counting on @FoxBusiness @CNN @NBCNews @SquawkCNBC to do their FUD about #Crypto so my short positions make some more __. #bearmarket #Bitcoin #Solana",2
"#Democrats are getting what they want! #DemocratsDeliver pain and suffering 
#stockmarketcrash",2
"#stockmarketcrash #cryptocurrency Hey guys u wanna know something that really screwed EVRYONE over when the stock market crashed? Panicking, people in power made rash decisions with stocks after the crash, that were risky and hurt the economy.",2
"Right now, it seems like whole financial world is going for collapse by 2022 end. Bond Yields are trailing inflation in advanced economies. Grain &amp; fuel prices r bettering remaining countries. Chinese banks stopping depositors from withdrawing money. #stockmarketcrash #bearmarket",2
"The European Central Bank is holding an emergency monetary policy meeting Wednesday, after bond yields surged in recent days for many governments across the euro zone. #ECB #BCE #bearmarket #StockMarket #crash",2
"Next level to break down is 28k_ and I believe it will. Then 24k_ then bitcoin will be considered a dead asset and fall further into sub 20k. Then I will wait for things to calm down and then  go shopping. 

#Bitcoin_ #bearmarket",2
How do you get followers on crypto twitter apart from the fake buying _¤£ #btc #eth #alts #bearmarket,2
"We are in a bear market this is confirmed, DCA in,
The next Bull Run will be INsane, Biggest Ever.
#BTC #Ethereum #Solana #AVAX #NFTs #DeFi #cryptocurrency #CryptocurrencyNews #Cryptos #DCA #trap #bearmarket #lunaterra #shibainu #dogecoin #ElonMusk",2
"@rovercrc Why the fuck you doing manipulation.
People will get stuck in there hard earned investment because of you dikheads..

#bearmarket",2
Oh the crypto thing isn__ about crypto failing or going away_ in this case it seems to just be an indication of how hard this rescission is about to be. #idk #stockmarketcrash #Crypto,2
If your first thought today is on the #stockmarketcrash rather than the devastation to the #ukraine people you seriously need to adjust your priorities.,2
"Now that the #stockmarketcrash__ and #Bitcoin markets are at ____, #ClimateEmergency is at __ï¸ due to heat waves .
To do?

__irst of all, stay calm._

__f you control fear you can make decisions in a colder way_

__eep your energy generated in __ in case of power outage

_§µ",2
"When Michael Burry predicts something, please take that into account. The guy is dangerous, that way.

He had already predicted the #stockmarketcrash. Also, he's currently shorting Apple stocks. However, Warren Buffett is still investing in Apple. One of them is really wrong.",2
we__e broken the downward sloping resistance line and are now headed back to the 40k range. how do you feel about this coming week for #BTC #bitcoin #trading #markets #crypto #charts #FUD #HODL #cryptocurrency #bearmarket #bullmarket,2
"Warren said be greedy when others are fearful. 

The time is now. 

#stockmarketcrash",2
Everyone who voted for Joe Biden in 2020 should be banned from voting in another Presidential Election for at least the next 8 years or at least until they can show they have some gd sense. #stockmarketcrash,2
@scottmelker No moon June. Die July. Bust August. Rektember. Lower October. Remember December. #bearmarket,2
#stockmarketcrash Indian stock market __ just coz people have enough money to invest and get rich but no money for the poor who are suffering and that also don__ have food to eat,2
"I predict the #stockmarketcrash will pick up bargains tomorrow. Look for a bounce up. Once the reality of the economy sinks in, it will slide again. This has nothing to do with Biden. Hello? We are at WAR with Ukraine and it__ global.",2
Lying and corruption out rules truth and justice. It__ a sick situation the we are in. #stockmarketcrash #Corruption #Truth,2
"A recession might be around the corner...

#stockmarketcrash",2
"#stockmarketcrash is trending but the markets are all up today, because America thrives on war it__ the number one way our state makes money",2
@mert1mert0 @Fereiliquid @Jon2lol @natashalfawn Ruff house wishing peeps in other projects lose CloneX attacking fellow Clones would say this qualifies as sentiment tings it__ pretty pathetic but like I said detected there was no inclusivity in this group just same zealotry &amp; low brow behavior as all others #bearmarket tings__,2
Didn__ hold @15650 and down made low of @15328  almost 300 points__ #nifty50 #niftyOptions #NIFTYFUTURE #stockmarketcrash #stockmarkets,2
"The problem with a bear market
is that you can never tell whether you__e at the beginning, middle,
or end of it.

#DowJones #StockMarket #nifty #banknifty #bearmarket",2
"*Bear Market*

Everyone: ""I'm holding, I'm selling it all, NFTs are failing"" 

AxonDAO: ""Let's release our first NFT!""

#nft #web3 #bearmarket",2
This whole stupid #UkraineRussiaConflict has wiped out 2700 points off the SENSEX today- a mega Dalal Street MELTDOWN! Worse than any day in recent history! Great! SENSITIVE SENSEX! Lost over 2500 Rs. in investments in the last week alone! Horrid! #stockmarketcrash #StockMarket,2
"I__ thinking it__ time to fire Gary Gensler ? He__ giving American Tax Payers QE to China. It__ bad enough rich Americans are stealing poor folks future tax dollars but this! after DiDi ? #stockmarketcrash #bullard #Criminal 

@katieporteroc @JoeBiden @BernieSanders",2
"Simple poll question somewhat. Bear market your take. Glass half empty or half full?
#bearmarket #NFTCommunity",2
"If all the #CryptoMarket is getting on #BearMarket ... I don't want to imagine what is gonna happen with the #NFTMarket
But I think a lot of people are going to see so many of the #NFTProjects down, from an -80% to a -90% _¥²",2
"The only way we get out of this bear market is to get @TeamKhabib wrestling bears again. Otherwise, we are all screwed. #bearmarket #CryptoMarket",2
Do you think #Nifty has overreacted to the #UkraineInvasion #stockmarketcrash _,2
"Creen que en este mercado de ""efecto crisis"" #bearmarket l
a cotizaciÃ³n del token #ETH llegue a estar por debajo de los 1.000$___

#Ethereum",2
"Do you think a recession is coming in 2022? 
#recession #inflation #stockmarketcrash",2
"Overnight success is a Myth. 
But an overnight failure is certain.
$luna 

#Bitcoin #cryptocurrecy #Crypto #lunaterra #bearmarket #altcoin",2
"@RichardHeartWin we deserve a #bearmarket 

No more Twitter for today",2
"@maddow Ignore #Bidenomics 
Everything is fine
#stockmarketcrash 
#DemocratsAreTheProblem",2
"Markets during bear phases take every Uncertainty as a Risk. However, the Market Forgets both Risks and Uncertainties during bullish times. Those who can differentiate between both have a better edge in markets.  #Bullish #bearmarket #banknifty",2
"Nosedive by market, hearts broken on #ValentinesDay2022 #stockmarketcrash",2
"Before war gets over or inflation comes down in central banks desired range ,market will discount these events.I keep reminding myself, that market discounts any good or bad event before it actually happens. Markets have exceptional sensing capabilities
#stockmarketcrash 
#invest",2
"In one year of presidency @JoeBiden has lost Afghanistan and Ukraine. This must be a record. 

@POTUS 
#Ukraine #stockmarketcrash",2
"#stocks #stockmarketcrash #StocksToTrade 

Today indian stock market is very emotional, crying for every funeral going by road.",2
@MrStealYourFace @lindyli Im not angry with you ....im disgusted with the destruction of our culture and fools so blind they follow thieves...#stockmarketcrash,2
"99% Indians who aren't invested in stock market doesn't give a shit about Ukraine - Russia war __
#Nifty #stockmarketcrash #RussiaUkraine",2
"Worst mistake I ever made during a Crypto Bear Market? 

#btc #bearmarket #crypto",2
"Everyone was screaming ""It's a bear market"" a few weeks ago_

#cryptocurrency #Cryptos #BullMarket #BearMarket",2
"@POTUS Total &amp; Absolute failure.  Period , end of discussion #stockmarketcrash @KamalaHarris @FLOTUS @SpeakerPelosi @PressSec",2
"#StockMarketCrash | ""2022 will be a weak year for markets. Should be prepared for zero returns over the next 12 months"" says Mahesh Nandurkar of #Jefferies.",2
Lord. _¤¦_____ï¸ How down bad are men when y__ll are trying to get a cam-girl to __njoy it with you_. Lmaooooo! GET A FUCKING GIRLFRIEND. #BearMarket2022,2
"TO ZERO IN SECONDS__

Todays fall in Russian RTS Index takes back to the levels of 2004

That's 18 years of any return vanished in a single day. Understand risk in #investing and hence diversification matters 

#sensex #nifty #RussiaUkraineConflict #RTSI #stockmarketcrash",2
"Is the downward movement in the Nasdaq over? No. The low at 11,489 from 20.05.22 is 100% corrected. The next major crash is likely to be initiated soon. #bearmarket #NASDAQ100 #NASDAQ #prognose #tradingtips #CFDs",2
"Don__ whine about #eth going down and #BearMarket2022

Be instead grateful that you are in a position where you have the audacity to whine over such thing!",2
"Pasamos DEMASIADO TIEMPO preocupados por el futuro, q si tal #Criptomonedas va a subir, q si es este el verdadero dip, que si estamos en #bearmarket. Entiendan algo, NO PUEDEN CONTROLAR NADA EN EL MERCADO, solo sus decisiones, vivan y disfruten, lo demÃ¡s es problema del maÃ±ana.",2
Don__ worry everyone. They__e just trying to drain as much money out of the stock market with pump and dumps until they are satisfied with letting it crash #stockmarketcrash,2
"Remember kids, it's the massively overleveraged criminal hedge fund pigs, their market makers &amp; prime brokers that are intentionally crashing the markets to steal from you; the same criminals from 2008. It's by design. #stockmarketcrash #CitadelScandal",2
I'm out on #altcoin. The corrective $btc move yesterday signs me that we see much lower prices. #btc #BTCUSDT #trading $eth $link #memecoin $dot $avax $ftm #BearMarket,2
"Trump convinced the idiots so hard that the President is a King that they can't wrap their little smooth brains around the fact that Biden doesn't control gas prices, formula recalls, or BTC prices, and isn't the cause of the #stockmarketcrash.  Stop fearing education!",2
"Do you fear the #bearmarket 

or

Hunt during the #bearmarket",2
2 NUPL. Yes we are here. Hold my wallet watch this. This is where children are made into adults. See you on the other side.. #btc #bitcoin #bearmarket,2
Buy when there is blood in the streets even if its your own blood. Be greedy when others are fearful #stockmarketcrash,2
"ever thought about it? $Link was a disappointment in the #bullrun, and is now an even bigger disappointment in the #bearmarket",2
"#NFTs are tanking down an average of 50% there first #Bearmarket 
Hang on it__ going to get messy with #Btc sub 20k flooring inbound.",2
"Laugh a little today, staring at your screen and be angry is not going to help you. Search for distraction. #stockmarketcrash #crypto #Bitcoin #StockMarket",2
@POTUS you go awol fam? We just wanna talk #BidenIsAFailure #Biden #Cowardofthecottage #RussiaUkraineConflict #stockmarketcrash #WW3,2
"Crushing it in $SEDG &amp; $ENPH this morning  
I consider them part of the Tech allocation to portfolios as they run more with $QQQ than energy stocks  
#investing #investors #stocks #stockmarkets #BearMarket2022",2
"Be prepared for the worst case scenario. Just in case. It could be an opportunity of a life time __

___Time will tell

#xrp #bitcoin #Ethereum #Crypto #cryptocurrency #bearmarket #Swissborg #chsb",2
"Today's Market is a testament to the fact that people who act on whims and emotions often end up on the losing side. 

""Sach aur sahas hai jiske man mei-ant mei jeet ussi ki hove""

#marketcrash #stockmarketcrash #StockMarketindia #poonjimitra #investment",2
"Oof even I'm a little shocked by how fast the public markets are melting

#bearmarket",2
"If you believe crypto is dead and btc is goint to 0, just open your shorts and leave the rest us to go about our business #cryptotwitter #Bitcoin #bearmarket 

p.s. y'all should take a look at @ezu_xyz , the art speaks for itself",2
"I'm not selling anything in the bear market/ Crypto crash. I've diamond hands and my Portfolio is down 99% already and there is nothing left to sell in PANIC!

#cryptocrash #bearmarket #diamondhands #panicselling",2
@BarackObama Shame on you ...#stockmarketcrash,2
"At least we can all catch up on sleep, exercise and see if our wives are still around 

No point looking at any prices except #BTC a few times a week for the foreseeable 

#Crypto #BearMarket #AltcoinSeason2022 _¤£_¤£_¤£_¤£_¤£",2
"The only loss I like is 

weight loss __   

#stockmarketcrash #Nifty #StockMarket",2
"Putin bullied market, 
Market bullied BULLS.

Nifty corrected by 800+points. 
#stockmarketcrash #RussiaUkraineConflict",2
"More than 90% of Altcoins you see at this moment will die out in the next two years. New coins are coming, the #Crypto ponzi needs to develop new coins, so the washing machine will work properly in the next bull run.

#bitcoin  #bearmarket #LUNA 
#altcoinseason #stocks #UST",2
#equity #stockmarketcrash There is some buying in mid cap IT and textiles stock. Just my observation. Early next week there should be a bounce back in them. I'll use that to exit some of my positions. There is no question of buying as of now. No recommendation.,2
"This is time to accumulate as much as, #Bitcoin will move hard this time to 100,000 again.

#Bitcoin #Bearmarket",2
"I keep seeing people brag how under Joe Biden wages have gone up 5.6% which sounds good but they're leaving out the FACT that INFLATION is up 8.5%

So even with a raise you have LOST money
#stockmarketcrash #Facts #UltraMAGA",2
"I have a strange feeling, in my opinion the bears will only stop when your positions are liquidated.

#Cryptocrash #Bitcoin #bearmarket #crypto",2
"Crypto market has crashed again just because of Russian troops attack on Ukraine 
#Russian #UkraineRussia #stockmarketcrash",2
Bloody Thursday. #inflation #recession #stockmarkets #stockmarketcrash #thursdayvibes,2
"@realMeetKevin I thought Trump giving the 1% a trillion dollar tax cut &amp; then printing another $7 trillion for the plague had something to do with the #stockmarketcrash Biden's spending bill didn't help either. See what I did there, those are facts not propaganda for a personal agenda.",2
"Normal People when depressed: Remove Whatsapp DP, deactive Facebook account. 

Me: Need a break from #Groww #zerodha &amp; #Upstox 

#stockmarketcrash",2
$WKHS Workhorse Group if there isn__ recovery these next two days. Mark my words this will be under $1 don__ get stuck ______ #stockmarketcrash #stocks,2
#stockmarketcrash cry me a river. That__ what you get when you try to take rights away from 50% of the population #RoeVWade,2
"Just know if you__e losing money, most likely we all are!
#stocks #stockmarketcrash #investing",2
Its an ugly day for Crypto/NFT holders #crypto #bearmarket #bearish,2
"Fuck your #bearmarket 

I'm still making money.",2
What do y__ll think about $LUNA? Do you think it can make a come back or did the depegging situation with UST kill it? #Terra #crypto #bearmarket,2
"$ETH about to go sub 1,000 

#recession #BTC dumping as well 

#stockmarketcrash Over 100%",2
"No tengais miedo de lo que podras llegar a sufrir. Mirad, el maligno os metera en un #bearmarket durante 10 dias y os tentara... solo aquellos fieles a mi caminaran tranquilos

Palabra de @JesucryptoESP 
Podeis ir en paz.",2
"Don__ panic. Look at the bigger picture. and WGMI

#bearmarket #insights",2
"Most of current #crypto influencers only refer to previous #bearmarket experience. 
10k : __e__e going lower to fill the CME gap_
15k: __xpect 50% retrace on the way up_
60k:___t__ not a blow of top, we__e going to 100k_
30k:  __t__ a bear market, it__ gonna fall 50% like 2018_",2
$EBAY stock down more than 8% after their earnings report and increased turmoil in Ukraine #stockmarketcrash #earnings,2
"For New Retail investor ..who has taken a small crash course on Markets and today they have crashed.
#stockmarketcrash 
#aravchoudhary #ACsongmaker",2
"Bear markets determine your conviction in your analysis, if you cant keep calm looking at your portfolio going red, quit stock picking and invest in an index fund. #NIFTYFUTURE #sensex #niftycrash #stockmarketcrash #StockMarketindia #stocks",2
1) So now the comparison is 2022 #Nasdaq start of a #Bearmarket to other Bear markets that took a decade before they found the bottom. So drops in layers with dead cat bounces in between. If that__ the case by the time Nasdaq finds the bottom the $ will completely implode.,2
"Bonds believing the rally $LQD $TLT $HYG higher but #JunkBonds [HYG $JNK] lagging a bit  
Eyes on bonds to see if #stocks can extend rally 
#investors #DayTrading #investing  #stocks #stockmarkets #BearMarket2022",2
@bearmarketbuds go you fucker #NFT #NFTs #NFTCommunity #FreeMint #FreeNFT #goblintownwtf @bearmarketbuds #bearmarket #bearmarketbuds,2
Seems a long day as market keep going down and I am already running low on my extra cash #investing #bearmarket #stockmarketcrash #buyandhold,2
"Today's pump is tomorrow's dump!

#DowJones #NASDAQ #SP500 $qqq $dxy $spy $spx #fed #bearmarket #Bears #StockMarket #BTC #Bitcoin #fed #fomc #gdp #inflation #bullish #bearish #bearmarket",2
"What do all #investors, who are loosing a shit load of money due to the #stock market, do right now? 

Asking for advice as I started #investing recently and have a bunch of savings in my account.

#stockmarketcrash #stockmarkets",2
@1goonrich No Fear... In the Bear.... Mama got us.   @bearinutoken #bearmarket $BRI! #Bearinu,2
"The reason you are seen this distraction scam hearing theater on TV is to cover up the disastrous CPI report tomorrow. 

#INFLATION is coming in a lot higher than predicted. Expect a giga dump tomorrow.

#stockmarketcrash #Bitcoin_RUG",2
"Every time I check my Robinhood account,  I feel like crying!!! ______. What's happening with the stock market? #ROBINHOOD #stockmarketcrash",2
#SayNoToWar to Russia and stop killing innocent people of Ukraine ____ #RussiaUkraineConflict #RussiaUkraineCrisis #Russian #Ukraine #stockmarketcrash #UkraineRussiaConflict,2
"I think I smell ... bear and bull shit ___¤¡
#crypto #bearmarket #BullMarket #BTC #BNB",2
"What's the most craziest #ibedc bill you have ever received?..I will start my husband workshop just received a Bill of 375k for two weeks of connection,for the 5-6hrs of light they give us at night.#ibedc #MultiverseOfMadness #stockmarketcrash #smallbusinessstruggles",2
